Borda_da_Mata,-22.2739,-46.1650
Rio_Pomba,-21.2667,-43.1667
Camocim_de_São_Félix,-8.3500,-35.7667
Abelardo_Luz,-26.5647,-52.3283
Elias_Fausto,-23.0428,-47.3739
Nova_Canaã,-14.7939,-40.1419
Carmópolis_de_Minas,-20.5500,-44.6333
Água_Fria,-11.8669,-38.7669
Costa_Marques,-12.4450,-64.2272
Rosário_Oeste,-14.8358,-56.4278
Terra_Santa,-2.1039,-56.4869
América_Dourada,-11.4550,-41.4358
São_Caetano_de_Odivelas,-0.7500,-48.0333
Alto_Santo,-5.5208,-38.2719
Pedra_Preta,-16.6228,-54.4739
Campo_do_Brito,-10.7328,-37.4928
Monsenhor_Tabosa,-4.7833,-40.0667
Bady_Bassitt,-20.9181,-49.4453
Otacílio_Costa,-27.5667,-50.1167
Ponto_Novo,-10.8619,-40.1339
Morro_da_Fumaça,-28.4667,-49.0069
Porto_Belo,-27.1578,-48.5528
Barra_de_Santo_Antônio,-9.4050,-35.5069
Nova_Ipixuna,-4.9208,-49.0769
Lagoa_do_Carro,-7.8450,-35.3200
Poço_Fundo,-21.7808,-45.9650
São_Paulo_do_Potengi,-5.9167,-35.7500
João_Neiva,-19.7578,-40.3858
Lagoa_Real,-14.0333,-42.1333
Santa_Cecília,-26.9608,-50.4269
Rio_do_Antônio,-14.4000,-42.0833
Lagoa_dos_Gatos,-8.6578,-35.9000
Passa_Quatro,-22.3900,-44.9669
São_João_Evangelista,-18.5478,-42.7628
Piquet_Carneiro,-5.8000,-39.4167
Vila_Bela_da_Santíssima_Trindade,-15.0078,-59.9508
Salinas_da_Margarida,-12.8667,-38.7667
Nova_Resende,-21.1258,-46.4200
Serra_Preta,-12.1600,-39.3319
Terra_Rica,-22.7167,-52.6333
Santa_Adélia,-21.2428,-48.8039
São_Lourenço_da_Serra,-23.8528,-46.9428
Tupi_Paulista,-21.3811,-51.5706
Mata_Roma,-3.6167,-43.1167
Barra_de_Santa_Rosa,-6.7167,-36.0667
Bela_Vista_do_Paraíso,-23.0000,-51.2000
Grão_Mogol,-16.5667,-42.9000
Itaú_de_Minas,-20.7389,-46.7519
Presidente_Getúlio,-27.0508,-49.6228
Bom_Jesus_do_Galho,-19.8289,-42.3158
Brasil_Novo,-3.2619,-52.6678
Bom_Lugar,-4.2200,-45.0389
Dionísio_Cerqueira,-26.2500,-53.6333
